trade_id,ticker,signal_date,exec_date,side,shares,price,gross_value,net_costs,slippage,exit_reason
828,RKFORGE,2023-08-01,2023-08-02,BUY,3330,557.240062048715,1853755.65097125,2132.0970619646832,1853.7556509710848,
829,UJJIVANSFB,2023-08-01,2023-08-02,BUY,37854,49.02404371782083,1853902.2486457443,2132.265671279747,1853.9022486454342,
830,NCC,2023-08-01,2023-08-02,BUY,12549,147.87497516957023,1853829.2341687682,2132.1816936791874,1853.829234168632,
831,KIRLOSENG,2023-09-01,2023-09-04,SELL,3217,485.64530668670636,1563884.836447582,3438.669978381019,1563.884836447658,rank_exit
832,HBLENGINE,2023-09-01,2023-09-04,BUY,5644,274.54185276397646,1547966.250749134,1780.3933832992334,1547.966250749072,
833,FINCABLES,2023-10-03,2023-10-04,SELL,1555,1077.5275140113272,1677232.5168044183,3687.8988579496136,1677.2325168044772,rank_exit
834,DATAPATTNS,2023-10-03,2023-10-04,SELL,882,2094.182120936431,1848917.5482141466,4065.3999050134366,1848.9175482143182,rank_exit
835,ACE,2023-10-03,2023-10-04,SELL,3007,665.902978841969,2004374.6320098108,4407.218940863364,2004.3746320100036,rank_exit
836,JWL,2023-10-03,2023-10-04,SELL,10567,305.88500474609236,3235522.367519478,7114.266581702142,3235.522367519792,r2_exit
837,NCC,2023-10-03,2023-10-04,SELL,12549,155.8956485048926,1958292.785873771,4305.8941775793455,1958.2927858738694,rank_exit
838,JBMA,2023-11-01,2023-11-02,SELL,2770,610.0946724307735,1691653.8965297723,3719.608587689584,1691.6538965296932,r2_exit
839,UJJIVANSFB,2023-11-01,2023-11-02,SELL,37854,51.14780941900764,1938087.2650121273,4261.466278308626,1938.0872650120873,rank_exit
840,MAZDOCK,2023-12-01,2023-12-04,SELL,3855,1000.9678239910564,3862593.555040563,8493.070708823285,3862.5935550406575,rank_exit
841,BSE,2023-12-01,2023-12-04,BUY,2674,848.5670386581372,2266801.459911947,2607.161699117627,2266.801459911745,
842,JWL,2023-12-01,2023-12-04,BUY,6589,344.36174845306857,2266732.8277295395,2607.082761813421,2266.7328277295455,
843,NEWGEN,2023-12-01,2023-12-04,BUY,3146,721.2080075459122,2266653.738001439,2606.991796762217,2266.653738000896,
844,RECLTD,2023-12-01,2023-12-04,BUY,6634,342.0583613927258,2266948.221258085,2607.3304966799915,2266.948221257888,
845,PFC,2023-12-01,2023-12-04,BUY,6651,341.15743907133293,2266771.3559075277,2607.127074996941,2266.7713559074327,
846,ANANDRATHI,2023-12-01,2023-12-04,BUY,3418,663.8910688952261,2266912.76072316,2607.2897117459215,2266.9127607229166,
847,CHENNPETRO,2023-12-01,2023-12-04,BUY,3721,609.8033599375781,2266811.4908368913,2607.1732361861505,2266.8114908365533,
848,KALYANKJIL,2023-12-01,2023-12-04,BUY,6702,338.5880408396193,2266950.099607521,2607.33265706338,2266.9500996069983,
849,ANANTRAJ,2024-02-01,2024-02-02,SELL,9937,315.3260042300319,3136531.035068896,6896.604439909503,3136.5310350689106,rank_exit
850,FACT,2024-02-01,2024-02-02,SELL,4201,839.49145777386,3530233.8479559417,7762.27818488529,3530.2338479557075,rank_exit
851,JSL,2024-02-01,2024-02-02,SELL,5295,565.033733551707,2994848.4676239127,6585.072810611826,2994.8484676242806,rank_exit
852,KALYANKJIL,2024-02-01,2024-02-02,SELL,6702,334.08516652641373,2241280.066126151,4928.126609398056,2241.280066126026,rank_exit
853,GVT&D,2024-02-01,2024-02-02,BUY,4342,681.9780356899728,2958190.440525337,3402.3627351699397,2958.190440524835,
854,IRFC,2024-02-01,2024-02-02,BUY,17734,166.99971600838032,2958614.349343274,3402.8502938970923,2958.6143493428826,
855,IFCI,2024-02-01,2024-02-02,BUY,46593,63.56349999999999,2958655.5,3402.8976233247668,2958.6554999994114,
856,TARIL,2024-02-01,2024-02-02,BUY,17164,172.54082068354558,2958532.1140982783,3402.755711030215,2958.5321140978485,
857,APARINDS,2024-03-01,2024-03-04,SELL,1115,6181.867543059159,6899681.992503466,15171.020765116968,6899.681992503814,rank_exit
858,RVNL,2024-03-01,2024-03-04,SELL,16874,246.68470395747747,4166724.418997472,9161.79365249147,4166.724418997299,r2_exit
859,RKFORGE,2024-03-01,2024-03-04,SELL,3330,784.2691434296472,2614230.4780988237,5748.169975243485,2614.230478098616,rank_exit
860,IFCI,2024-03-01,2024-03-04,SELL,46593,45.90405076217651,2140948.385547638,4707.517310142354,2140.9483855478466,r2_exit
861,INOXWIND,2024-03-01,2024-03-04,BUY,28484,138.30066860961912,3935420.823852539,4526.324260553811,3935.420823852066,
862,FORCEMOT,2024-03-01,2024-03-04,BUY,594,6625.1379979173225,3931400.570192697,4521.700365807395,3931.4005701923743,
863,OLECTRA,2024-03-01,2024-03-04,BUY,1991,1977.7828342001405,3933831.791101379,4524.4966345354915,3933.8317911010236,
864,HUDCO,2024-03-01,2024-03-04,BUY,21575,182.5880656642386,3935402.114591357,4526.302742097527,3935.4021145910956,
865,ZENTEC,2024-04-01,2024-04-02,SELL,2952,958.6099497006613,2832649.2207370894,6228.429106556785,2832.649220737163,rank_exit
866,HBLENGINE,2024-04-01,2024-04-02,SELL,5644,461.81938819776497,2609117.7447329187,5736.928097118936,2609.117744733114,r2_exit
867,SCHNEIDER,2024-04-01,2024-04-02,BUY,3309,817.8169999999999,2703453.0,3109.3764679501764,2703.4529999997467,
868,ACE,2024-04-01,2024-04-02,BUY,1685,1605.6351579267707,2702792.448657951,3108.6167348241434,2702.7924486580305,
869,TITAGARH,2024-05-02,2024-05-03,SELL,4468,1057.1056801068141,4727876.0547720175,10395.653869232869,4727.876054772176,rank_exit
870,OLECTRA,2024-05-02,2024-05-03,SELL,1991,1730.091647639914,3448060.530982051,7581.595495523263,3448.0605309819803,rank_exit
871,COCHINSHIP,2024-05-02,2024-05-03,BUY,3095,1315.834976169713,4068440.810434827,4679.31719812192,4068.4408104345202,
872,GALLANTT,2024-05-02,2024-05-03,BUY,12530,325.01662241216326,4068389.8889354705,4679.258630759083,4068.3898889352567,
873,JINDALSAW,2024-06-03,2024-06-04,SELL,13014,267.777630584533,3488346.43085797,7670.176132170201,3488.346430857666,rank_exit
874,NEULANDLAB,2024-06-03,2024-06-04,SELL,557,6135.554952281826,3420925.0334544317,7521.92996355949,3420.9250334543176,r2_exit
875,NEWGEN,2024-06-03,2024-06-04,SELL,3146,883.396248655838,2781946.5448160823,6116.944062741306,2781.946544815786,rank_exit
876,CHENNPETRO,2024-06-03,2024-06-04,SELL,3721,873.2654392820536,3252673.372941463,7151.978212423317,3252.6733729410917,rank_exit
877,SCHNEIDER,2024-06-03,2024-06-04,SELL,3309,743.6556243896484,2463219.680786133,5416.127434112548,2463.219680786133,r2_exit
878,ACE,2024-06-03,2024-06-04,SELL,1685,1443.2791475154374,2434359.7232867987,5352.670159562917,2434.3597232867032,rank_exit
879,IFCI,2024-06-03,2024-06-04,BUY,48593,60.96090152740478,2959313.7741470337,3403.654737335164,2959.3137741466053,
880,HBLENGINE,2024-06-03,2024-06-04,BUY,5911,501.1066519814519,2959082.3375248373,3403.3885505045764,2959.082337524742,
881,TITAGARH,2024-06-03,2024-06-04,BUY,1994,1484.9593108370075,2958050.8149939994,3402.2021448654123,2958.0508149936795,
882,MAZDOCK,2024-06-03,2024-06-04,BUY,1874,1580.6637723735587,2959204.704723326,3403.5292911371216,2959.2047047228552,
883,SJVN,2024-06-03,2024-06-04,BUY,21566,137.35326837312445,2959201.384350452,3403.5254722102545,2959.201384349726,
884,TECHNOE,2024-06-03,2024-06-04,BUY,2007,1475.8466907541747,2959065.243100528,3403.3688893523067,2959.065243100282,
885,TITAGARH,2024-08-01,2024-08-02,SELL,1994,1535.7950619720605,3065440.794366655,6740.291218653158,3065.440794366412,rank_exit
886,MAZDOCK,2024-08-01,2024-08-02,SELL,1874,2453.352516278357,4602184.800305947,10119.283938912173,4602.184800305404,rank_exit
887,SJVN,2024-08-01,2024-08-02,SELL,21566,137.07884981270556,2959201.6767375455,6506.692646810487,2959.201676737517,rank_exit
888,RVNL,2024-08-01,2024-08-02,BUY,6165,571.7390763718707,3521250.1556769065,4049.9658665517345,3521.250155676622,
889,NBCC,2024-08-01,2024-08-02,BUY,30635,115.0699476192888,3521646.199117795,4050.421375915408,3521.6461991174147,
890,IREDA,2024-08-01,2024-08-02,BUY,13938,252.91299705412436,3521579.7731672185,4050.3449761080556,3521.5797731666826,
891,JWL,2024-09-02,2024-09-03,SELL,6589,552.3502930846126,3643079.1602948075,8010.402457656376,3643.079160294961,r2_exit
892,RECLTD,2024-09-02,2024-09-03,SELL,6634,561.9852229043288,3731941.9106579754,8205.793873154813,3731.9419106580317,rank_exit
893,PFC,2024-09-02,2024-09-03,SELL,6651,500.6773905269414,3333338.663057745,7329.345052331514,3333.33866305789,rank_exit
894,ANANDRATHI,2024-09-02,2024-09-03,SELL,3418,928.4841212656003,3176735.4619477694,6985.005933730494,3176.735461947508,rank_exit
895,COCHINSHIP,2024-09-02,2024-09-03,SELL,3095,1873.6837533507367,5804856.072693223,12763.717532637767,5804.856072693132,r2_exit
896,HBLENGINE,2024-09-02,2024-09-03,SELL,5911,634.8027480274396,3756075.1187089044,8258.857971017125,3756.07511870889,rank_exit
897,WOCKPHARMA,2024-09-02,2024-09-03,BUY,3651,1066.0649999999998,3888315.0,4472.145497249905,3888.3149999994785,
898,OIL,2024-09-02,2024-09-03,BUY,5684,684.8552980390642,3888828.6853686725,4472.736312476918,3888.8286853684112,
899,TRENT,2024-09-02,2024-09-03,BUY,542,7171.435121982196,3883034.8013130375,4466.072476730216,3883.0348013127223,
900,NETWEB,2024-09-02,2024-09-03,BUY,1391,2797.6641579240736,3887663.180491895,4471.395807042718,3887.6631804914214,
901,MCX,2024-09-02,2024-09-03,BUY,3790,1027.0238365575547,3888531.808744388,4472.394859827589,3888.5318087441847,
902,STAR,2024-09-02,2024-09-03,BUY,2879,1352.0318729244525,3888611.1509985006,4472.486115321051,3888.6111509981565,
903,IRFC,2024-10-01,2024-10-03,SELL,17734,148.22909435628145,2631326.0853996947,5785.759796576525,2631.3260853993706,r2_exit
904,FORCEMOT,2024-10-01,2024-10-03,SELL,594,7596.558137846246,4516872.406286957,9931.699046943922,4516.872406287119,r2_exit
905,HUDCO,2024-10-01,2024-10-03,SELL,21575,217.00439046485948,4686556.280559903,10304.799949695072,4686.55628055986,r2_exit
906,IFCI,2024-10-01,2024-10-03,SELL,48593,63.38655076217651,3083225.887073517,6779.3970804974015,3083.2258870736696,r2_exit
907,IREDA,2024-10-01,2024-10-03,SELL,13938,223.58948484677666,3119509.749543917,6859.178037297101,3119.509749543853,r2_exit
908,OIL,2024-10-01,2024-10-03,SELL,5684,545.2706834051328,3102420.9854602353,6821.6032628304765,3102.420985460747,r2_exit
909,STAR,2024-10-01,2024-10-03,SELL,2879,1415.5140293390264,4079344.2347017587,8969.66210326218,4079.3442347017117,universe_exit
910,PCBL,2024-10-01,2024-10-03,BUY,6725,533.6232709257179,3585031.465509943,4123.3239400559105,3585.0314655094407,
911,SIGNATURE,2024-10-01,2024-10-03,BUY,2253,1592.591,3584523.0,4122.739128449932,3584.522999999579,
912,PGEL,2024-10-01,2024-10-03,BUY,5813,617.3448630461536,3585040.648239052,4123.334501571953,3585.0406482387334,
913,POWERINDIA,2024-10-01,2024-10-03,BUY,251,14245.655469525746,3572087.4354155473,4108.436363842338,3572.087435414549,
914,KALYANKJIL,2024-10-01,2024-10-03,BUY,4959,723.6075471385994,3584785.0412190957,4123.040515158325,3584.785041219089,
915,NEULANDLAB,2024-10-01,2024-10-03,BUY,291,12329.335333703004,3584252.3297777963,4122.427817094605,3584.252329777926,
916,GODFRYPHLP,2024-10-01,2024-10-03,BUY,1646,2179.53125527287,3583924.5216574874,4122.0507885837,3583.924521656707,
917,SUZLON,2024-11-01,2024-11-04,SELL,95810,68.12181243896484,6533284.133911133,14365.38515364473,6533.284133912064,rank_exit
918,RVNL,2024-11-01,2024-11-04,SELL,6165,463.4883694731155,2860266.0638656225,6289.153021227848,2860.26606386574,r2_exit
919,NBCC,2024-11-01,2024-11-04,SELL,30635,98.71953674356573,3027300.3084475836,6656.427918214295,3027.300308447331,r2_exit
920,PCBL,2024-11-01,2024-11-04,SELL,6725,404.90563821982033,2725716.1331614535,5993.304633595863,2725.7161331619136,r2_exit
921,KALYANKJIL,2024-11-01,2024-11-04,SELL,4959,661.500136342695,3283662.838962387,7220.117850310504,3283.6628389623947,rank_exit
922,BSE,2024-12-02,2024-12-03,SELL,2674,1513.7014657521208,4051689.408830001,8908.854672135305,4051.6894088299014,rank_exit
923,INOXWIND,2024-12-02,2024-12-03,SELL,28484,202.24754695129394,5766585.7130737305,12679.568665906398,5766.585713073611,r2_exit
924,TECHNOE,2024-12-02,2024-12-03,SELL,2007,1434.1836117760963,2881287.7966312566,6335.375607233005,2881.2877966314554,rank_exit
925,MCX,2024-12-02,2024-12-03,SELL,3790,1255.2541679753574,4762175.4720987035,10471.071428051258,4762.175472099334,rank_exit
926,SIGNATURE,2024-12-02,2024-12-03,SELL,2253,1350.5481243896484,3045830.755004883,6697.172664104977,3045.830755005125,r3_exit
927,POWERINDIA,2024-12-02,2024-12-03,SELL,251,12207.568426371614,3067166.8418611363,6744.0864518844555,3067.1668418613262,r2_exit
928,GODFRYPHLP,2024-12-02,2024-12-03,SELL,1646,1853.468987352651,3053863.8169994634,6714.835760818786,3053.8638169998303,r2_exit
929,DIXON,2024-12-02,2024-12-03,BUY,219,17009.43108406088,3721344.0633459873,4280.103874457534,3721.3440633458085,
930,OFSS,2024-12-02,2024-12-03,BUY,326,11463.440058203494,3733348.110863476,4293.910329709295,3733.3481108630076,
931,JYOTICNC,2024-12-02,2024-12-03,BUY,2931,1276.1248255615233,3736585.278442383,4297.633557999972,3736.585278441664,
932,JUBLPHARMA,2024-12-02,2024-12-03,BUY,3111,1202.6703210123032,3737769.599070206,4298.995704370085,3737.7695990693755,
933,ANANTRAJ,2024-12-02,2024-12-03,BUY,5208,718.3732653449489,3737550.415500993,4298.743610388599,3737.5504155009985,
934,NATIONALUM,2024-12-02,2024-12-03,BUY,16374,228.49804881991227,3737689.3620152287,4298.903419721406,3737.689362014644,
935,AEGISLOG,2024-12-02,2024-12-03,BUY,4547,822.7217250220547,3737178.505170113,4298.315857721493,3737.1785051696934,
936,KAYNES,2024-12-02,2024-12-03,BUY,588,6355.999552246093,3733594.142578125,4294.193303085864,3733.594142577611,
937,TIMETECHNO,2024-12-02,2024-12-03,BUY,16707,223.94536951019035,3737717.5708359145,4298.935864096973,3737.7175708357245,
938,ZENTEC,2024-12-02,2024-12-03,BUY,1969,1900.2274943533357,3737810.126255463,4299.042316712905,3737.8101262552664,
939,CHOICEIN,2024-12-02,2024-12-03,BUY,6981,535.9354244384765,3737627.5704345703,4298.832350135315,3737.627570434008,
940,ETERNAL,2024-12-02,2024-12-03,BUY,13363,279.97971221923825,3737631.2631225586,4298.836597280111,3737.6312631219625,
941,NATIONALUM,2025-01-01,2025-01-02,SELL,16374,200.60632713415455,3288016.0165111576,7229.689617104357,3288.016016510781,rank_exit
942,TARIL,2025-02-01,2025-02-03,SELL,17164,404.97645970224875,6957973.928257654,15299.193073452168,6957.973928256892,r2_exit
943,TRENT,2025-02-01,2025-02-03,SELL,542,6191.0616663879755,3358914.3375198026,7385.580845338761,3358.914337520022,r2_exit
944,NETWEB,2025-02-01,2025-02-03,SELL,1391,1754.9682691685116,2443604.4668802796,5372.99750177582,2443.6044668797404,r2_exit
945,PGEL,2025-02-01,2025-02-03,SELL,5813,801.2943425703696,4662586.59996152,10252.095415995724,4662.5865999618545,r2_exit
946,NEULANDLAB,2025-02-01,2025-02-03,SELL,291,14084.101073640375,4102575.988417767,9020.744083333175,4102.575988417957,r2_exit
947,DIXON,2025-02-01,2025-02-03,SELL,219,14559.039865533441,3191621.3519037273,7017.737028565958,3191.62135190377,r2_exit
948,OFSS,2025-02-01,2025-02-03,SELL,326,8189.774355788766,2672538.978966104,5876.378706950518,2672.538978965953,r2_exit
949,JYOTICNC,2025-02-01,2025-02-03,SELL,2931,998.9001243896485,2930706.971557617,6444.0384890606165,2930.7069715573452,r2_exit
950,JUBLPHARMA,2025-02-01,2025-02-03,SELL,3111,945.0924457397219,2943125.7244206956,6471.344842855947,2943.125724420417,r2_exit
951,ANANTRAJ,2025-02-01,2025-02-03,SELL,5208,632.5629662961227,3297685.6140842913,7250.951128248607,3297.6856140843593,r2_exit
952,AEGISLOG,2025-02-01,2025-02-03,SELL,4547,670.588716018795,3052219.110848309,6711.219380932869,3052.2191108479165,universe_exit
953,KAYNES,2025-02-01,2025-02-03,SELL,588,4745.2997548828125,2793029.28515625,6141.312792201481,2793.029285156168,r2_exit
954,TIMETECHNO,2025-02-01,2025-02-03,SELL,16707,192.81541172724735,3224591.6754025244,7090.232175875608,3224.5916754030623,r2_exit
955,ZENTEC,2025-02-01,2025-02-03,SELL,1969,1779.7732551965955,3507881.4209029996,7713.129668281424,3507.881420902908,r2_exit
956,ETERNAL,2025-02-01,2025-02-03,SELL,13363,233.7560154876709,3126808.4434051514,6875.226405359295,3126.8084434052,r2_exit
957,BSE,2025-02-01,2025-02-03,BUY,1956,1768.5252151068335,3455779.5412077587,3974.6648393203504,3455.7795412074775,
958,CARTRADE,2025-02-01,2025-02-03,BUY,1974,1751.7499999999998,3454500.0,3973.193174999673,3454.4999999995343,
959,ACUTAAS,2025-02-01,2025-02-03,BUY,2868,1206.1030935053363,3455648.024149156,3974.5135749746114,3455.6480241483077,
960,BLUEJET,2025-02-01,2025-02-03,BUY,4567,757.4254809618974,3455706.465087898,3974.5807908205315,3455.7064650873654,
961,PTCIL,2025-02-01,2025-02-03,BUY,235,14714.699999999999,3454500.0,3973.193174999673,3454.4999999995343,
962,LLOYDSME,2025-02-01,2025-02-03,BUY,2879,1201.5854333750322,3455908.5541325854,3974.8132235356607,3455.9085541320965,
963,MAZDOCK,2025-02-01,2025-02-03,BUY,1496,2311.1191528660324,3453980.2724151695,3972.5954103185795,3453.980272415094,
964,SARDAEN,2025-02-01,2025-02-03,BUY,7576,456.6068008451158,3455797.325876721,3974.685294356663,3455.797325876076,
965,LTFOODS,2025-02-01,2025-02-03,BUY,9065,381.6002027729236,3455750.088048504,3974.63096376881,3455.7500880481675,
966,BLUESTARCO,2025-02-01,2025-02-03,BUY,1744,1982.7054934885903,3454383.9966474543,3973.0597537443973,3454.383996647317,
967,M&M,2025-02-01,2025-02-03,BUY,1151,3003.7274586733697,3453836.4684645846,3972.430014204234,3453.8364684637636,
968,AIIL,2025-02-01,2025-02-03,BUY,10165,340.2992814139504,3455686.509063742,3974.5578383998945,3455.6865090634674,
969,VEDL,2025-02-01,2025-02-03,BUY,8487,407.57183207212825,3455606.532263889,3974.465853083413,3455.6065322635695,
970,FSL,2025-02-01,2025-02-03,BUY,10720,322.68334603285433,3455709.759712486,3974.5845801332034,3455.7097597122192,
971,MCX,2025-02-01,2025-02-03,BUY,3050,1134.0197639234052,3455304.9749913947,3974.119016986806,3455.3049749913625,
972,DOMS,2025-02-01,2025-02-03,BUY,1386,2495.325148228924,3455065.589855433,3973.843688172754,3455.065589855425,
973,GVT&D,2025-03-03,2025-03-04,SELL,4342,1293.1241544126187,5620365.443903495,12358.059538055462,5620.365443903953,r2_exit
974,GALLANTT,2025-03-03,2025-03-04,SELL,12530,299.27258056812013,3753639.073592137,8253.501595013933,3753.6390735916793,r2_exit
975,WOCKPHARMA,2025-03-03,2025-03-04,SELL,3651,1197.801,4377549.0,9625.35474120058,4377.549000000581,r2_exit
976,BSE,2025-03-03,2025-03-04,SELL,1956,1417.7210982425845,2775838.306468964,6103.513268263905,2775.8383064689115,r2_exit
977,PTCIL,2025-03-03,2025-03-04,SELL,235,10247.392740234374,2410547.841796875,5300.31259454321,2410.547841797117,r2_exit
978,LLOYDSME,2025-03-03,2025-03-04,SELL,2879,977.4551954474538,2816910.418111331,6193.822627343228,2816.9104181113653,r2_exit
979,MAZDOCK,2025-03-03,2025-03-04,SELL,1496,2104.1136003812917,3150904.851021434,6928.2095864262055,3150.904851021711,r2_exit
980,LTFOODS,2025-03-03,2025-03-04,SELL,9065,324.5396030128693,2944896.397709369,6475.238199282907,2944.896397708915,r2_exit
981,M&M,2025-03-03,2025-03-04,SELL,1151,2511.671756841608,2893828.0201448356,6362.949050694348,2893.8280201447196,r3_exit
982,AIIL,2025-03-03,2025-03-04,SELL,10165,308.3782844713885,3137803.0647163806,6899.401378698511,3137.803064716514,r3_exit
983,VEDL,2025-03-03,2025-03-04,SELL,8487,374.2448884219264,3179395.7638006904,6990.855405445212,3179.395763800945,r2_exit
984,MCX,2025-03-03,2025-03-04,SELL,3050,918.3289805660469,2803707.097824267,6164.791166695928,2803.7070978241973,r2_exit
985,DOMS,2025-03-03,2025-03-04,SELL,1386,2314.919900855893,3211690.673259527,7061.865452362608,3211.690673259087,r2_exit
986,PGEL,2025-04-01,2025-04-02,BUY,3656,902.2040104646303,3295162.6995591293,3789.931378898211,3295.162699559238,
987,TARIL,2025-04-01,2025-04-02,BUY,6472,509.6979792535272,3295469.8518769518,3790.2846501357853,3295.4698518761434,
988,MAZDOCK,2025-04-01,2025-04-02,BUY,1286,2564.052918354111,3294077.9750283593,3788.683782978449,3294.077975027729,
989,WOCKPHARMA,2025-04-01,2025-04-02,BUY,2254,1463.21175,3294784.5,3789.49639267521,3294.784500000067,
990,BSE,2025-04-01,2025-04-02,BUY,1818,1814.3058858780648,3295112.987538784,3789.8742026169784,3295.1129875378683,
991,GODFRYPHLP,2025-04-01,2025-04-02,BUY,1408,2341.721458299036,3293849.963321721,3788.4215353145264,3293.8499633213505,
992,NAVA,2025-04-01,2025-04-02,BUY,6363,518.4787427753585,3295784.4558237824,3790.646491866093,3295.784455823712,
993,LLOYDSME,2025-04-01,2025-04-02,BUY,2580,1278.3589120077165,3294871.121858051,3789.596020805184,3294.871121857781,
994,GALLANTT,2025-04-01,2025-04-02,BUY,7973,413.7850050840052,3295812.033501273,3790.678210331127,3295.8120335005224,
995,AEGISLOG,2025-04-01,2025-04-02,BUY,4273,772.0806474927608,3295804.8019346325,3790.669892945327,3295.8048019343987,
996,TIMETECHNO,2025-04-01,2025-04-02,BUY,15307,215.53123640982574,3295840.7949302727,3790.7112902887166,3295.840794929769,
997,COROMANDEL,2025-04-01,2025-04-02,BUY,1622,2033.3354742354327,3294775.3638460264,3789.485884726979,3294.775363845285,
998,AMBER,2025-04-01,2025-04-02,BUY,477,6906.9,3291300.0,3785.4886950002983,3291.2999999998137,
999,BLUEJET,2025-05-02,2025-05-05,SELL,4567,748.233328455623,3420602.2132701003,7521.220146538227,3420.602213270031,r2_exit
1000,BLUESTARCO,2025-05-02,2025-05-05,SELL,1744,1658.781128092142,2895810.0974901854,6367.307242361206,2895.8100974899717,r2_exit
1001,TARIL,2025-05-02,2025-05-05,SELL,6472,494.7992694498189,3205546.4182975255,7048.355464552644,3205.54641829757,r2_exit
1002,WOCKPHARMA,2025-05-02,2025-05-05,SELL,2254,1305.693,2945978.0,6477.616426400118,2945.978000000119,r2_exit
1003,NAVA,2025-05-02,2025-05-05,SELL,6363,446.8358671876952,2846062.6856009057,6257.922633099313,2846.0626856009476,r2_exit
1004,GALLANTT,2025-05-02,2025-05-05,SELL,7973,432.8033900805542,3454195.6247369954,7595.085339671314,3454.1956247366033,rank_exit
1005,AEGISLOG,2025-05-02,2025-05-05,SELL,4273,761.0494134031679,3255219.362834571,7157.576335000552,3255.2193628344685,rank_exit
1006,TIMETECHNO,2025-05-02,2025-05-05,SELL,15307,169.43706722124884,2596169.357312969,5708.457182859631,2596.169357312843,r2_exit
1007,AMBER,2025-05-02,2025-05-05,SELL,477,6213.2805,2966701.5,6523.183258199966,2966.7014999999665,r2_exit
1008,PAYTM,2025-05-02,2025-05-05,BUY,3633,839.8389999999999,3048087.0,3505.757263049949,3048.086999999825,
1009,DEEPAKFERT,2025-05-02,2025-05-05,BUY,2442,1249.4348446070642,3048071.8187117395,3505.739802291151,3048.071818711236,
1010,DIXON,2025-05-02,2025-05-05,BUY,185,16478.135290884245,3045409.6191943916,3502.6778735164553,3045.40961919399,
1011,PARADEEP,2025-05-02,2025-05-05,BUY,21017,145.20057877131543,3048631.932104632,3506.3840167103335,3048.631932104472,
1012,AIIL,2025-05-02,2025-05-05,BUY,8324,366.6209665065004,3048704.2209791304,3506.4671597592533,3048.704220979009,
1013,BHARTIHEXA,2025-05-02,2025-05-05,BUY,1801,1693.6520633722482,3047220.145987432,3504.7602509073913,3047.220145986881,
1014,POWERINDIA,2025-05-02,2025-05-05,BUY,203,14981.050535061499,3038115.1434740108,3494.2881322661415,3038.11514347326,
1015,COHANCE,2025-05-02,2025-05-05,BUY,2651,1151.1499999999999,3048650.0,3506.4047974995337,3048.649999999441,
1016,CHAMBLFERT,2025-05-02,2025-05-05,BUY,4507,677.105303456409,3048664.937740295,3506.4219781421125,3048.664937740192,
1017,SARDAEN,2025-06-02,2025-06-03,SELL,7576,436.6348694215738,3311257.027765609,7280.791952651147,3311.257027765736,r2_exit
1018,PGEL,2025-06-02,2025-06-03,SELL,3656,793.8550636572753,2905239.3520830814,6388.0402873600315,2905.2393520828336,r2_exit
1019,DIXON,2025-06-02,2025-06-03,SELL,185,14658.796848883558,2714592.009052511,5968.844909504784,2714.5920090526342,r2_exit
1020,COHANCE,2025-06-02,2025-06-03,SELL,2651,1033.665251220703,2742989.5705566406,6031.285467739975,2742.989570556674,r2_exit
1021,CHAMBLFERT,2025-06-02,2025-06-03,SELL,4507,539.2011913660299,2432612.381868565,5348.828105252101,2432.6123818680644,r2_exit
1022,WOCKPHARMA,2025-06-02,2025-06-03,BUY,1909,1471.4699999999998,2806230.0,3227.5854344996624,2806.2299999995157,
1023,RPOWER,2025-06-02,2025-06-03,BUY,45288,62.04197954177856,2806950.219268799,3228.41379469214,2806.950219268445,
1024,BLUEJET,2025-06-02,2025-06-03,BUY,3064,917.0044185887328,2806894.6439119657,3228.3498746952973,2806.894643911626,
1025,ZENTEC,2025-06-02,2025-06-03,BUY,1315,2136.00748438871,2806043.798172981,3227.3712744689547,2806.0437981728464,
1026,LTFOODS,2025-06-02,2025-06-03,BUY,6366,441.3213891180491,2806645.3178076935,3228.0631122766063,2806.645317807328,
1027,COROMANDEL,2025-07-01,2025-07-02,SELL,1622,2305.3325104521487,3742992.3242776627,8230.09152262182,3742.9923242777586,rank_exit
1028,BHARTIHEXA,2025-07-01,2025-07-02,SELL,1801,1955.4045415030919,3525208.7880351036,7751.229083131454,3525.208788034972,rank_exit
1029,POWERINDIA,2025-07-01,2025-07-02,SELL,203,19360.37076809674,3934089.3552789176,8650.27567438759,3934.089355279226,rank_exit
1030,ZENTEC,2025-07-01,2025-07-02,SELL,1315,1972.3079750184063,2596181.168317522,5708.483152896839,2596.181168317795,r2_exit
1031,MCX,2025-07-01,2025-07-02,BUY,1903,1804.4839419443977,3430502.4390811077,3945.5923803094774,3430.502439081203,
1032,KFINTECH,2025-07-01,2025-07-02,BUY,2622,1309.6155928765384,3430381.7028194643,3945.4535154979676,3430.3817028193735,
1033,JMFINANCIL,2025-07-01,2025-07-02,BUY,22110,155.3623420020717,3431629.7519138916,3946.8889591638,3431.629751913715,
1034,SARDAEN,2025-07-01,2025-07-02,BUY,7909,434.2763261742861,3431260.20350892,3946.463923065923,3431.26020350866,
1035,FSL,2025-08-01,2025-08-04,SELL,10720,331.4274722473281,3556458.9614528106,7819.941964442452,3556.458961452823,r3_exit
1036,MAZDOCK,2025-08-01,2025-08-04,SELL,1286,2675.7867114781297,3444506.2171780528,7573.780270331006,3444.5062171779573,r2_exit
